Tweet,Emojis,SentimentML,Quantidade,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias,Phrase,Words,Frequency
"RT @PoglieseAna: Janeiro tá tão longo que Gabi Brandt finalmente se separou do Saulo e tá linda e independente, Jade Picon milionária foi p…",set(),'alegria',772,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']","['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']",arthur,615
"RT @PoglieseAna: Janeiro tá tão longo que Gabi Brandt finalmente se separou do Saulo e tá linda e independente, Jade Picon milionária foi p…",set(),'alegria',772,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']","['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']",aguiar,612
@gabileraf esse bbb ta todo ao contrário… esses dias eu tava torcendo pra jade milionária quebrar o porco certo e e… https://t.co/p82znCSwT4,set(),'neutro',772,[0.23],[0.06],[0.46],[0.0],[0.25],[0.0],[0.01],"['e', 'esse', 'bbb', 'ta', 'todo', 'ao', 'contrário', 'esses', 'dias', 'eu', 'tava', 'torcendo', 'pra', 'jade', 'milionária', 'quebrar', 'o', 'porco', 'certo']","['e', 'esse', 'bbb', 'ta', 'todo', 'ao', 'contrário', 'esses', 'dias', 'eu', 'tava', 'torcendo', 'pra', 'jade', 'milionária', 'quebrar', 'o', 'porco', 'certo']",bbb,501
RT @arrobafelixx: O Arthur Aguiar no BBB https://t.co/O4msEiO9cy,set(),'neutro',772,[0.26],[0.06],[0.52],[0.0],[0.14],[0.0],[0.01],"['rt', 'o', 'arthur', 'aguiar', 'no', 'bbb']","['rt', 'o', 'arthur', 'aguiar', 'no', 'bbb']",rt,450
"RT @PoglieseAna: Janeiro tá tão longo que Gabi Brandt finalmente se separou do Saulo e tá linda e independente, Jade Picon milionária foi p…",set(),'alegria',772,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']","['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']",o,438
"RT @PoglieseAna: Janeiro tá tão longo que Gabi Brandt finalmente se separou do Saulo e tá linda e independente, Jade Picon milionária foi p…",set(),'alegria',772,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']","['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']",do,424
"RT @PoglieseAna: Janeiro tá tão longo que Gabi Brandt finalmente se separou do Saulo e tá linda e independente, Jade Picon milionária foi p…",set(),'alegria',772,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']","['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']",se,306
"RT @PoglieseAna: Janeiro tá tão longo que Gabi Brandt finalmente se separou do Saulo e tá linda e independente, Jade Picon milionária foi p…",set(),'alegria',772,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']","['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']",e,282
"RT @uaikarensouza: Chocada que Arthur Aguiar e Linn já atuaram juntos como casal. 
Mal se falam no BBB 

#BBB22 #RedeBBB https://t.co/9ox7I…",set(),'neutro',772,[0.26],[0.06],[0.52],[0.0],[0.14],[0.0],[0.01],"['rt', 'chocada', 'que', 'arthur', 'aguiar', 'e', 'linn', 'já', 'atuaram', 'juntos', 'como', 'casal', 'mal', 'se', 'falam', 'no', 'bbb']","['rt', 'chocada', 'que', 'arthur', 'aguiar', 'e', 'linn', 'já', 'atuaram', 'juntos', 'como', 'casal', 'mal', 'se', 'falam', 'no', 'bbb']",que,264
"RT @PoglieseAna: Janeiro tá tão longo que Gabi Brandt finalmente se separou do Saulo e tá linda e independente, Jade Picon milionária foi p…",set(),'alegria',772,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']","['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']",no,220
"RT @PoglieseAna: Janeiro tá tão longo que Gabi Brandt finalmente se separou do Saulo e tá linda e independente, Jade Picon milionária foi p…",set(),'alegria',772,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']","['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']",foi,170
"RT @PoglieseAna: Janeiro tá tão longo que Gabi Brandt finalmente se separou do Saulo e tá linda e independente, Jade Picon milionária foi p…",set(),'alegria',772,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']","['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']",tá,168
RT @arrobafelixx: O Arthur Aguiar no BBB https://t.co/O4msEiO9cy,set(),'neutro',772,[0.26],[0.06],[0.52],[0.0],[0.14],[0.0],[0.01],"['rt', 'o', 'arthur', 'aguiar', 'no', 'bbb']","['rt', 'o', 'arthur', 'aguiar', 'no', 'bbb']",paredão,167
"RT @PoglieseAna: Janeiro tá tão longo que Gabi Brandt finalmente se separou do Saulo e tá linda e independente, Jade Picon milionária foi p…",set(),'alegria',772,[0.41],[0.05],[0.39],[0.0],[0.15],[0.0],[0.0],"['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']","['tá', 'e', 'rt', 'janeiro', 'tão', 'longo', 'que', 'gabi', 'brandt', 'finalmente', 'se', 'separou', 'do', 'saulo', 'linda', 'independente', 'jade', 'picon', 'milionária', 'foi', 'p']",jade,138
